Date,Location,Positive,Tested,Discharged,Fatal,Vaccinated_1st,Vaccinated_2nd,Vaccinated_3rd
2021-05-17,Domestic,680292,12450142.0,592451.0,11504,345195.0,215723.0,0.0
2021-05-17,Airport,2868,671498.0,2711.0,4,0.0,0.0,0.0
2021-05-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-18,Domestic,684939,12545567.0,599618.0,11587,352367.0,155667.0,0.0
2021-05-18,Airport,2871,673903.0,2723.0,4,0.0,0.0,0.0
2021-05-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-19,Domestic,689816,12631919.0,606339.0,11847,401309.0,179703.0,0.0
2021-05-19,Airport,2871,674926.0,2732.0,4,0.0,0.0,0.0
2021-05-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-20,Domestic,695360,12781153.0,612524.0,11936,408313.0,109111.0,0.0
2021-05-20,Airport,2879,676185.0,2785.0,4,0.0,0.0,0.0
2021-05-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-21,Domestic,701255,12878440.0,618796.0,12042,384512.0,149103.0,0.0
2021-05-21,Airport,2869,677707.0,2797.0,4,0.0,0.0,0.0
2021-05-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-22,Domestic,706620,12995585.0,625696.0,12148,288050.0,0.0,0.0
2021-05-22,Airport,2892,679220.0,2811.0,4,0.0,0.0,0.0
2021-05-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-23,Domestic,711360,13062168.0,631273.0,12232,327576.0,0.0,0.0
2021-05-23,Airport,2899,681295.0,2815.0,4,0.0,0.0,0.0
2021-05-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-24,Domestic,715940,13097431.0,637057.0,12308,591146.0,193829.0,0.0
2021-05-24,Airport,2909,683140.0,2815.0,4,0.0,0.0,0.0
2021-05-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-25,Domestic,718984,13189047.0,642319.0,12394,613033.0,52062.0,0.0
2021-05-25,Airport,2913,685727.0,2823.0,4,0.0,0.0,0.0
2021-05-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-26,Domestic,722605,13259092.0,647273.0,12493,675236.0,49174.0,0.0
2021-05-26,Airport,2916,686826.0,2823.0,4,0.0,0.0,0.0
2021-05-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-27,Domestic,726912,13346181.0,652354.0,12597,647441.0,60892.0,0.0
2021-05-27,Airport,2926,688198.0,2853.0,4,0.0,0.0,0.0
2021-05-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-28,Domestic,730936,13462765.0,656861.0,12710,625302.0,76775.0,0.0
2021-05-28,Airport,2936,690113.0,2856.0,4,0.0,0.0,0.0
2021-05-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-29,Domestic,735092,13581288.0,664062.0,12815,478888.0,0.0,0.0
2021-05-29,Airport,2938,691910.0,2865.0,4,0.0,0.0,0.0
2021-05-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-30,Domestic,738713,13638372.0,668886.0,12916,465313.0,0.0,0.0
2021-05-30,Airport,2946,694413.0,2871.0,4,0.0,0.0,0.0
2021-05-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-05-31,Domestic,741524,13668469.0,672990.0,12963,670514.0,141250.0,0.0
2021-05-31,Airport,2948,696604.0,2872.0,4,0.0,0.0,0.0
2021-05-31,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-01,Domestic,743743,13752172.0,677733.0,13044,726053.0,92670.0,0.0
2021-06-01,Airport,2955,700144.0,2873.0,4,0.0,0.0,0.0
2021-06-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-02,Domestic,746158,13819566.0,682468.0,13136,752917.0,87670.0,0.0
2021-06-02,Airport,2957,701852.0,2882.0,4,0.0,0.0,0.0
2021-06-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-03,Domestic,749213,13896156.0,687720.0,13241,745699.0,83391.0,0.0
2021-06-03,Airport,2963,703576.0,2888.0,4,0.0,0.0,0.0
2021-06-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-04,Domestic,752080,14072535.0,692101.0,13360,731494.0,95640.0,0.0
2021-06-04,Airport,2970,705460.0,2894.0,4,0.0,0.0,0.0
2021-06-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-05,Domestic,754669,14170832.0,696828.0,13445,625975.0,0.0,0.0
2021-06-05,Airport,2979,707669.0,2898.0,4,0.0,0.0,0.0
2021-06-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-06,Domestic,757325,14225016.0,700609.0,13519,570179.0,0.0,0.0
2021-06-06,Airport,2983,710224.0,2901.0,4,0.0,0.0,0.0
2021-06-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-07,Domestic,759398,14251482.0,703716.0,13570,782062.0,132756.0,0.0
2021-06-07,Airport,2988,712411.0,2913.0,4,0.0,0.0,0.0
2021-06-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-08,Domestic,760886,14326616.0,707280.0,13641,812329.0,89243.0,0.0
2021-06-08,Airport,2990,715449.0,2921.0,4,0.0,0.0,0.0
2021-06-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-09,Domestic,762613,14388757.0,710871.0,12739,794287.0,98643.0,0.0
2021-06-09,Airport,2991,716940.0,2921.0,4,0.0,0.0,0.0
2021-06-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-10,Domestic,764784,14451972.0,714925.0,13837,762152.0,82622.0,0.0
2021-06-10,Airport,3009,718466.0,2942.0,4,0.0,0.0,0.0
2021-06-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-11,Domestic,766894,14526685.0,718300.0,13903,773047.0,91480.0,0.0
2021-06-11,Airport,3011,720290.0,2945.0,4,0.0,0.0,0.0
2021-06-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-12,Domestic,768812,14626535.0,721837.0,13972,671394.0,0.0,0.0
2021-06-12,Airport,3013,722323.0,2952.0,5,0.0,0.0,0.0
2021-06-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-13,Domestic,770791,14677832.0,724762.0,14028,610745.0,0.0,0.0
2021-06-13,Airport,3016,725161.0,2953.0,5,0.0,0.0,0.0
2021-06-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-14,Domestic,772198,14702891.0,727478.0,14066,710957.0,123536.0,0.0
2021-06-14,Airport,3018,727600.0,2953.0,5,0.0,0.0,0.0
2021-06-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-15,Domestic,773268,14763205.0,730343.0,14121,712947.0,71948.0,0.0
2021-06-15,Airport,3024,730947.0,2958.0,5,0.0,0.0,0.0
2021-06-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-16,Domestic,774604,14824418.0,733965.0,14182,696890.0,72041.0,0.0
2021-06-16,Airport,3024,732562.0,2961.0,5,0.0,0.0,0.0
2021-06-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-17,Domestic,776290,14890404.0,737235.0,14264,708618.0,77793.0,0.0
2021-06-17,Airport,3033,734511.0,2963.0,5,0.0,0.0,0.0
2021-06-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-18,Domestic,777843,14961010.0,739870.0,14315,691212.0,73691.0,0.0
2021-06-18,Airport,3040,736506.0,2963.0,5,0.0,0.0,0.0
2021-06-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-19,Domestic,779432,15030019.0,743453.0,14360,675491.0,0.0,0.0
2021-06-19,Airport,3044,738859.0,2963.0,5,0.0,0.0,0.0
2021-06-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-20,Domestic,780931,15073032.0,745653.0,14395,675866.0,0.0,0.0
2021-06-20,Airport,3054,741809.0,2963.0,5,0.0,0.0,0.0
2021-06-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-21,Domestic,782213,15104446.0,747449.0,14418,781379.0,123783.0,0.0
2021-06-21,Airport,3059,744101.0,2966.0,5,0.0,0.0,0.0
2021-06-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-22,Domestic,783220,15154290.0,749446.0,14449,789177.0,47716.0,0.0
2021-06-22,Airport,3063,747185.0,2966.0,5,0.0,0.0,0.0
2021-06-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-23,Domestic,784567,15206904.0,751347.0,14491,806956.0,59832.0,0.0
2021-06-23,Airport,3068,748599.0,2972.0,5,0.0,0.0,0.0
2021-06-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-24,Domestic,786353,15269252.0,753300.0,14548,778386.0,64039.0,0.0
2021-06-24,Airport,3072,750300.0,2978.0,5,0.0,0.0,0.0
2021-06-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-25,Domestic,787988,15329672.0,755178.0,14593,774658.0,75060.0,0.0
2021-06-25,Airport,3079,752301.0,2980.0,5,0.0,0.0,0.0
2021-06-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-26,Domestic,789735,15419331.0,757227.0,14621,760080.0,0.0,0.0
2021-06-26,Airport,3082,754682.0,3001.0,5,0.0,0.0,0.0
2021-06-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-27,Domestic,791346,15462476.0,758887.0,14652,787046.0,0.0,0.0
2021-06-27,Airport,3096,757993.0,3010.0,5,0.0,0.0,0.0
2021-06-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-28,Domestic,792641,15483614.0,760339.0,14664,813934.0,80546.0,0.0
2021-06-28,Airport,3100,760712.0,3010.0,5,0.0,0.0,0.0
2021-06-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-29,Domestic,793701,15546229.0,761879.0,14700,830399.0,55045.0,0.0
2021-06-29,Airport,3113,764904.0,3019.0,5,0.0,0.0,0.0
2021-06-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-06-30,Domestic,795026,15608145.0,763569.0,14735,865916.0,47078.0,0.0
2021-06-30,Airport,3118,766834.0,3032.0,5,0.0,0.0,0.0
2021-06-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-01,Domestic,796835,15675721.0,765277.0,14776,675882.0,57862.0,0.0
2021-07-01,Airport,3128,768999.0,3036.0,5,0.0,0.0,0.0
2021-07-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-02,Domestic,798573,15752784.0,766949.0,14797,626413.0,55440.0,0.0
2021-07-02,Airport,3133,771923.0,3044.0,5,0.0,0.0,0.0
2021-07-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-03,Domestic,800333,15819828.0,768722.0,14819,891939.0,0.0,0.0
2021-07-03,Airport,3144,775415.0,3047.0,5,0.0,0.0,0.0
2021-07-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-04,Domestic,802203,15857880.0,770414.0,14837,843253.0,0.0,0.0
2021-07-04,Airport,3158,779294.0,3051.0,5,0.0,0.0,0.0
2021-07-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-05,Domestic,803652,15874978.0,771975.0,14843,1006279.0,81411.0,0.0
2021-07-05,Airport,3167,782346.0,3052.0,5,0.0,0.0,0.0
2021-07-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-06,Domestic,804760,15933684.0,773568.0,14857,1044591.0,53174.0,0.0
2021-07-06,Airport,3176,786540.0,3063.0,5,0.0,0.0,0.0
2021-07-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-07,Domestic,806351,15987640.0,775406.0,14879,1057067.0,45688.0,0.0
2021-07-07,Airport,3187,788972.0,3071.0,5,0.0,0.0,0.0
2021-07-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-08,Domestic,808499,16054126.0,776910.0,14892,1064822.0,46604.0,0.0
2021-07-08,Airport,3198,791398.0,3086.0,5,0.0,0.0,0.0
2021-07-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-09,Domestic,810756,16114829.0,778510.0,14912,1070925.0,46353.0,0.0
2021-07-09,Airport,3205,794203.0,3088.0,5,0.0,0.0,0.0
2021-07-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-10,Domestic,813004,16186021.0,780323.0,14928,1042301.0,0.0,0.0
2021-07-10,Airport,3223,797554.0,3091.0,5,0.0,0.0,0.0
2021-07-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-11,Domestic,815446,16230144.0,781868.0,14943,767504.0,0.0,0.0
2021-07-11,Airport,3229,801448.0,3109.0,5,0.0,0.0,0.0
2021-07-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-12,Domestic,817461,16256238.0,783457.0,14950,873496.0,71869.0,0.0
2021-07-12,Airport,3239,805021.0,3109.0,5,0.0,0.0,0.0
2021-07-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-13,Domestic,819013,16320460.0,785001.0,14954,908628.0,38339.0,0.0
2021-07-13,Airport,3252,809753.0,3115.0,5,0.0,0.0,0.0
2021-07-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-14,Domestic,821313,16424357.0,786765.0,14966,883743.0,39803.0,0.0
2021-07-14,Airport,3261,812819.0,3125.0,5,0.0,0.0,0.0
2021-07-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-15,Domestic,824474,16488531.0,788604.0,14985,867238.0,33191.0,0.0
2021-07-15,Airport,3283,816661.0,3132.0,5,0.0,0.0,0.0
2021-07-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-16,Domestic,827885,16556044.0,790481.0,15009,900771.0,37186.0,0.0
2021-07-16,Airport,3293,820536.0,3147.0,5,0.0,0.0,0.0
2021-07-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-17,Domestic,831297,16632480.0,792221.0,15022,830343.0,0.0,0.0
2021-07-17,Airport,3306,824927.0,3152.0,5,0.0,0.0,0.0
2021-07-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-18,Domestic,835096,16675953.0,794038.0,15035,616919.0,0.0,0.0
2021-07-18,Airport,3321,830053.0,3155.0,5,0.0,0.0,0.0
2021-07-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-19,Domestic,838191,16701788.0,795892.0,15043,544794.0,67971.0,0.0
2021-07-19,Airport,3331,835943.0,3155.0,5,0.0,0.0,0.0
2021-07-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-20,Domestic,840657,16770740.0,798147.0,15055,817964.0,33040.0,0.0
2021-07-20,Airport,3342,843310.0,3175.0,5,0.0,0.0,0.0
2021-07-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-21,Domestic,844242,16836704.0,800470.0,15074,749455.0,42876.0,0.0
2021-07-21,Airport,3357,848392.0,3196.0,5,0.0,0.0,0.0
2021-07-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-22,Domestic,849135,16906067.0,802980.0,15092,324187.0,0.0,0.0
2021-07-22,Airport,3367,853644.0,3207.0,5,0.0,0.0,0.0
2021-07-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-23,Domestic,854407,16943672.0,805185.0,15101,253421.0,0.0,0.0
2021-07-23,Airport,3377,858790.0,3213.0,5,0.0,0.0,0.0
2021-07-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-24,Domestic,858743,16993809.0,807630.0,15110,467286.0,0.0,0.0
2021-07-24,Airport,3390,863006.0,3239.0,6,0.0,0.0,0.0
2021-07-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-25,Domestic,862255,17025908.0,810765.0,15118,421026.0,0.0,0.0
2021-07-25,Airport,3396,866721.0,3244.0,6,0.0,0.0,0.0
2021-07-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-26,Domestic,867023,17043562.0,813614.0,15123,586095.0,42915.0,0.0
2021-07-26,Airport,3407,869820.0,3246.0,6,0.0,0.0,0.0
2021-07-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-27,Domestic,872053,17138699.0,816865.0,15131,626099.0,26198.0,0.0
2021-07-27,Airport,3438,873838.0,3258.0,6,0.0,0.0,0.0
2021-07-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-28,Domestic,879359,17231044.0,820615.0,15145,614158.0,18447.0,0.0
2021-07-28,Airport,3449,877218.0,3271.0,7,0.0,0.0,0.0
2021-07-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-29,Domestic,888822,17317572.0,824070.0,15153,616001.0,21275.0,0.0
2021-07-29,Airport,3456,880187.0,3287.0,7,0.0,0.0,0.0
2021-07-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-30,Domestic,899237,17406341.0,827784.0,15166,647533.0,29128.0,0.0
2021-07-30,Airport,3466,883603.0,3288.0,7,0.0,0.0,0.0
2021-07-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-07-31,Domestic,910258,17495261.0,831650.0,15177,641533.0,0.0,0.0
2021-07-31,Airport,3482,886874.0,3302.0,7,0.0,0.0,0.0
2021-07-31,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-01,Domestic,922312,17582961.0,835921.0,15185,5015395.0,1161018.0,0.0
2021-08-01,Airport,3496,890014.0,3310.0,7,0.0,0.0,0.0
2021-08-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-02,Domestic,932361,17619565.0,839455.0,15190,570875.0,0.0,0.0
2021-08-02,Airport,3510,893219.0,3310.0,7,0.0,0.0,0.0
2021-08-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-03,Domestic,941231,17724695.0,844529.0,15197,588301.0,0.0,0.0
2021-08-03,Airport,3517,897652.0,3329.0,7,0.0,0.0,0.0
2021-08-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-04,Domestic,952861,17807854.0,849241.0,15212,576190.0,0.0,0.0
2021-08-04,Airport,3531,900435.0,3351.0,7,0.0,0.0,0.0
2021-08-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-05,Domestic,966907,17908437.0,855088.0,15221,564029.0,0.0,0.0
2021-08-05,Airport,3538,903226.0,3358.0,7,0.0,0.0,0.0
2021-08-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-06,Domestic,982124,18023281.0,861398.0,15233,583816.0,0.0,0.0
2021-08-06,Airport,3551,906098.0,3362.0,7,0.0,0.0,0.0
2021-08-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-07,Domestic,997700,18135934.0,870117.0,15248,699954.0,0.0,0.0
2021-08-07,Airport,3566,908964.0,3387.0,7,0.0,0.0,0.0
2021-08-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-08,Domestic,1013190,18207435.0,878196.0,15266,4777917.0,1890012.0,0.0
2021-08-08,Airport,3576,911973.0,3397.0,7,0.0,0.0,0.0
2021-08-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-09,Domestic,1027692,18249276.0,886500.0,15273,169066.0,0.0,0.0
2021-08-09,Airport,3589,914625.0,3397.0,7,0.0,0.0,0.0
2021-08-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-10,Domestic,1040009,18277697.0,895692.0,15290,489262.0,0.0,0.0
2021-08-10,Airport,3601,918222.0,3417.0,7,0.0,0.0,0.0
2021-08-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-11,Domestic,1050863,18404368.0,906303.0,15304,498709.0,0.0,0.0
2021-08-11,Airport,3613,921047.0,3423.0,7,0.0,0.0,0.0
2021-08-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-12,Domestic,1065910,18533224.0,917418.0,15323,492417.0,0.0,0.0
2021-08-12,Airport,3629,923693.0,3429.0,7,0.0,0.0,0.0
2021-08-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-13,Domestic,1084120,18643957.0,927344.0,15351,345943.0,0.0,0.0
2021-08-13,Airport,3644,926290.0,3440.0,7,0.0,0.0,0.0
2021-08-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-14,Domestic,1104601,18778497.0,939796.0,15376,354811.0,0.0,0.0
2021-08-14,Airport,3653,929092.0,3449.0,7,0.0,0.0,0.0
2021-08-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-15,Domestic,1124700,18859952.0,951787.0,15393,4009485.0,2297230.0,0.0
2021-08-15,Airport,3667,931688.0,3449.0,7,0.0,0.0,0.0
2021-08-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-16,Domestic,1140857,18922794.0,964911.0,15401,435481.0,0.0,0.0
2021-08-16,Airport,3674,934040.0,3454.0,7,0.0,0.0,0.0
2021-08-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-17,Domestic,1156228,19026968.0,979128.0,15424,547401.0,0.0,0.0
2021-08-17,Airport,3702,937382.0,3497.0,7,0.0,0.0,0.0
2021-08-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-18,Domestic,1175455,19145040.0,993758.0,15460,577841.0,0.0,0.0
2021-08-18,Airport,3706,939733.0,3522.0,7,0.0,0.0,0.0
2021-08-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-19,Domestic,1198283,19276531.0,1008309.0,15494,577007.0,0.0,0.0
2021-08-19,Airport,3714,942675.0,3543.0,7,0.0,0.0,0.0
2021-08-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-20,Domestic,1223602,19508897.0,1020747.0,15527,615890.0,0.0,0.0
2021-08-20,Airport,3723,946423.0,3562.0,7,0.0,0.0,0.0
2021-08-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-21,Domestic,1248539,19538125.0,1033914.0,15556,721896.0,0.0,0.0
2021-08-21,Airport,3741,950558.0,3576.0,7,0.0,0.0,0.0
2021-08-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-22,Domestic,1273652,19651418.0,1048617.0,15589,3702626.0,2588320.0,0.0
2021-08-22,Airport,3772,955051.0,3589.0,7,0.0,0.0,0.0
2021-08-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-23,Domestic,1296554,19706730.0,1062688.0,15624,548310.0,0.0,0.0
2021-08-23,Airport,3784,958709.0,3606.0,7,0.0,0.0,0.0
2021-08-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-24,Domestic,1314531,19839651.0,1083556.0,15656,611652.0,0.0,0.0
2021-08-24,Airport,3800,962741.0,3622.0,7,0.0,0.0,0.0
2021-08-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-25,Domestic,1335291,20001388.0,1099236.0,15686,603363.0,0.0,0.0
2021-08-25,Airport,3809,965410.0,3640.0,7,0.0,0.0,0.0
2021-08-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-26,Domestic,1358980,20146234.0,1114819.0,15730,568815.0,0.0,0.0
2021-08-26,Airport,3818,968074.0,3652.0,7,0.0,0.0,0.0
2021-08-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-27,Domestic,1385022,20291638.0,1132222.0,15790,641103.0,0.0,0.0
2021-08-27,Airport,3826,970554.0,3669.0,7,0.0,0.0,0.0
2021-08-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-28,Domestic,1407589,20465642.0,1150155.0,15844,730250.0,0.0,0.0
2021-08-28,Airport,3839,973281.0,3676.0,7,0.0,0.0,0.0
2021-08-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-29,Domestic,1430500,20562531.0,1169420.0,15889,3319496.0,2488800.0,0.0
2021-08-29,Airport,3855,975829.0,3677.0,7,0.0,0.0,0.0
2021-08-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-30,Domestic,1450487,20629080.0,1187366.0,15939,389390.0,0.0,0.0
2021-08-30,Airport,3862,978256.0,3679.0,7,0.0,0.0,0.0
2021-08-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-08-31,Domestic,1465437,20785859.0,1227794.0,15987,650786.0,0.0,0.0
2021-08-31,Airport,3875,981548.0,3712.0,7,0.0,0.0,0.0
2021-08-31,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-01,Domestic,1482253,20901288.0,1250972.0,16034,645393.0,0.0,0.0
2021-09-01,Airport,3885,983323.0,3723.0,7,0.0,0.0,0.0
2021-09-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-02,Domestic,1503317,21050497.0,1274191.0,16116,421022.0,0.0,0.0
2021-09-02,Airport,3891,985320.0,3734.0,7,0.0,0.0,0.0
2021-09-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-03,Domestic,1520761,21171556.0,1292987.0,16177,740351.0,0.0,0.0
2021-09-03,Airport,3903,988547.0,3744.0,7,0.0,0.0,0.0
2021-09-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-04,Domestic,1537601,21371884.0,1315603.0,16240,956466.0,0.0,0.0
2021-09-04,Airport,3912,991573.0,3760.0,7,0.0,0.0,0.0
2021-09-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-05,Domestic,1553059,21459265.0,1339837.0,16306,3176581.0,2063095.0,0.0
2021-09-05,Airport,3924,994709.0,3761.0,7,0.0,0.0,0.0
2021-09-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-06,Domestic,1567416,21524650.0,1360524.0,16347,617995.0,0.0,0.0
2021-09-06,Airport,3941,997036.0,3761.0,7,0.0,0.0,0.0
2021-09-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-07,Domestic,1576550,21652854.0,1377175.0,16380,630917.0,0.0,0.0
2021-09-07,Airport,3952,1000396.0,3777.0,7,0.0,0.0,0.0
2021-09-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-08,Domestic,1587013,21769362.0,1400726.0,16429,597982.0,0.0,0.0
2021-09-08,Airport,3966,1002271.0,3794.0,7,0.0,0.0,0.0
2021-09-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-09,Domestic,1599121,21903255.0,1420081.0,16518,584907.0,0.0,0.0
2021-09-09,Airport,3976,1004152.0,3817.0,7,0.0,0.0,0.0
2021-09-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-10,Domestic,1609836,22023775.0,1438788.0,16596,648965.0,0.0,0.0
2021-09-10,Airport,3990,1006722.0,3834.0,7,0.0,0.0,0.0
2021-09-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-11,Domestic,1618989,22169448.0,1457710.0,16683,786162.0,0.0,0.0
2021-09-11,Airport,4015,1009064.0,3845.0,7,0.0,0.0,0.0
2021-09-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-12,Domestic,1628047,22247553.0,1474220.0,16735,2767500.0,1757147.0,0.0
2021-09-12,Airport,4029,1011783.0,3865.0,7,0.0,0.0,0.0
