ISO code,Date,Daily change in cumulative total,Cumulative total
CAN,2020-12-12,143466.0,15728238.0
CAN,2020-12-13,149018.0,15877256.0
CAN,2020-12-14,131408.0,16008664.0
CAN,2020-12-15,123736.0,16132400.0
CAN,2020-12-16,96979.0,16229379.0
CAN,2020-12-17,127245.0,16356624.0
CAN,2020-12-18,136648.0,16493272.0
CAN,2020-12-19,147231.0,16640503.0
CAN,2020-12-20,142846.0,16783349.0
CAN,2020-12-21,139628.0,16922977.0
CAN,2020-12-22,114755.0,17037732.0
CAN,2020-12-23,102336.0,17140068.0
CAN,2020-12-24,129086.0,17269154.0
CAN,2020-12-25,135871.0,17405025.0
CAN,2020-12-26,128050.0,17533075.0
CAN,2020-12-27,99801.0,17632876.0
CAN,2020-12-28,75543.0,17708419.0
CAN,2020-12-29,78373.0,17786792.0
CAN,2020-12-30,77400.0,17864192.0
CAN,2020-12-31,100903.0,17965095.0
CAN,2021-01-01,132528.0,18097623.0
CAN,2021-01-02,132347.0,18229970.0
CAN,2021-01-03,112605.0,18342575.0
CAN,2021-01-04,88136.0,18430711.0
CAN,2021-01-05,83429.0,18514140.0
CAN,2021-01-06,83472.0,18597612.0
CAN,2021-01-07,118708.0,18716320.0
CAN,2021-01-08,135490.0,18851810.0
CAN,2021-01-09,146263.0,18998073.0
CAN,2021-01-10,141597.0,19139670.0
CAN,2021-01-11,121039.0,19260709.0
CAN,2021-01-12,95175.0,19355884.0
CAN,2021-01-13,93543.0,19449427.0
CAN,2021-01-14,120037.0,19569464.0
CAN,2021-01-15,144244.0,19713708.0
CAN,2021-01-16,146343.0,19860051.0
CAN,2021-01-17,141710.0,20001761.0
CAN,2021-01-18,120599.0,20122360.0
CAN,2021-01-19,83617.0,20205977.0
CAN,2021-01-20,79456.0,20285433.0
CAN,2021-01-21,122456.0,20407889.0
CAN,2021-01-22,138310.0,20546199.0
CAN,2021-01-23,142228.0,20688427.0
CAN,2021-01-24,129020.0,20817447.0
CAN,2021-01-25,106923.0,20924370.0
CAN,2021-01-26,77462.0,21001832.0
CAN,2021-01-27,76650.0,21078482.0
CAN,2021-01-28,123413.0,21201895.0
CAN,2021-01-29,132951.0,21334846.0
CAN,2021-01-30,136926.0,21471772.0
CAN,2021-01-31,121406.0,21593178.0
CAN,2021-02-01,102060.0,21695238.0
CAN,2021-02-02,70324.0,21765562.0
CAN,2021-02-03,72422.0,21837984.0
CAN,2021-02-04,109852.0,21947836.0
CAN,2021-02-05,124909.0,22072745.0
CAN,2021-02-06,124016.0,22196761.0
CAN,2021-02-07,122198.0,22318959.0
CAN,2021-02-08,99304.0,22418263.0
CAN,2021-02-09,66348.0,22484611.0
CAN,2021-02-10,72486.0,22557097.0
CAN,2021-02-11,114132.0,22671229.0
CAN,2021-02-12,129621.0,22800850.0
CAN,2021-02-13,121554.0,22922404.0
CAN,2021-02-14,117756.0,23040160.0
CAN,2021-02-15,98615.0,23138775.0
CAN,2021-02-16,70447.0,23209222.0
CAN,2021-02-17,68521.0,23277743.0
CAN,2021-02-18,88279.0,23366022.0
CAN,2021-02-19,120726.0,23486748.0
CAN,2021-02-20,129338.0,23616086.0
CAN,2021-02-21,112310.0,23728396.0
CAN,2021-02-22,94745.0,23823141.0
CAN,2021-02-23,69679.0,23892820.0
CAN,2021-02-24,69040.0,23961860.0
CAN,2021-02-25,115846.0,24077706.0
CAN,2021-02-26,127724.0,24205430.0
CAN,2021-02-27,122987.0,24328417.0
CAN,2021-02-28,115600.0,24444017.0
CAN,2021-03-01,101453.0,24545470.0
CAN,2021-03-02,75664.0,24621134.0
CAN,2021-03-03,77132.0,24698266.0
CAN,2021-03-04,115024.0,24813290.0
CAN,2021-03-05,125823.0,24939113.0
CAN,2021-03-06,128656.0,25067769.0
CAN,2021-03-07,112774.0,25180543.0
CAN,2021-03-08,96855.0,25277398.0
CAN,2021-03-09,76059.0,25353457.0
CAN,2021-03-10,76578.0,25430035.0
CAN,2021-03-11,113863.0,25543898.0
CAN,2021-03-12,120366.0,25664264.0
CAN,2021-03-13,123598.0,25787862.0
CAN,2021-03-14,113550.0,25901412.0
CAN,2021-03-15,94826.0,25996238.0
CAN,2021-03-16,72540.0,26068778.0
CAN,2021-03-17,72677.0,26141455.0
CAN,2021-03-18,109185.0,26250640.0
CAN,2021-03-19,121065.0,26371705.0
CAN,2021-03-20,120344.0,26492049.0
CAN,2021-03-21,100779.0,26592828.0
CAN,2021-03-22,111555.0,26704383.0
CAN,2021-03-23,73918.0,26778301.0
CAN,2021-03-24,80180.0,26858481.0
CAN,2021-03-25,119182.0,26977663.0
CAN,2021-03-26,132838.0,27110501.0
CAN,2021-03-27,123165.0,27233666.0
CAN,2021-03-28,124221.0,27357887.0
CAN,2021-03-29,108493.0,27466380.0
CAN,2021-03-30,83928.0,27550308.0
CAN,2021-03-31,94212.0,27644520.0
CAN,2021-04-01,128335.0,27772855.0
CAN,2021-04-02,139412.0,27912267.0
CAN,2021-04-03,134665.0,28046932.0
CAN,2021-04-04,128624.0,28175556.0
CAN,2021-04-05,103282.0,28278838.0
CAN,2021-04-06,85363.0,28364201.0
CAN,2021-04-07,90246.0,28454447.0
CAN,2021-04-08,123638.0,28578085.0
CAN,2021-04-09,147257.0,28725342.0
CAN,2021-04-10,150904.0,28876246.0
CAN,2021-04-11,141637.0,29017883.0
CAN,2021-04-12,129708.0,29147591.0
CAN,2021-04-13,110265.0,29257856.0
CAN,2021-04-14,106751.0,29364607.0
CAN,2021-04-15,133832.0,29498439.0
CAN,2021-04-16,160320.0,29658759.0
CAN,2021-04-17,151379.0,29810138.0
CAN,2021-04-18,140001.0,29950139.0
CAN,2021-04-19,123321.0,30073460.0
CAN,2021-04-20,102172.0,30175632.0
CAN,2021-04-21,105804.0,30281436.0
CAN,2021-04-22,137021.0,30418457.0
CAN,2021-04-23,140849.0,30559306.0
CAN,2021-04-24,145991.0,30705297.0
CAN,2021-04-25,135441.0,30840738.0
CAN,2021-04-26,119641.0,30960379.0
CAN,2021-04-27,104008.0,31064387.0
CAN,2021-04-28,108834.0,31173221.0
CAN,2021-04-29,151954.0,31325175.0
CAN,2021-04-30,154117.0,31479292.0
CAN,2021-05-01,150510.0,31629802.0
CAN,2021-05-02,126896.0,31756698.0
CAN,2021-05-03,141190.0,31897888.0
CAN,2021-05-04,111601.0,32009489.0
CAN,2021-05-05,118179.0,32127668.0
CAN,2021-05-06,138592.0,32266260.0
CAN,2021-05-07,142659.0,32408919.0
CAN,2021-05-08,140834.0,32549753.0
CAN,2021-05-09,107001.0,32656754.0
CAN,2021-05-10,90029.0,32746783.0
CAN,2021-05-11,120569.0,32867352.0
CAN,2021-05-12,133776.0,33001128.0
CAN,2021-05-13,129090.0,33130218.0
CAN,2021-05-14,130406.0,33260624.0
CAN,2021-05-15,123074.0,33383698.0
CAN,2021-05-16,98467.0,33482165.0
CAN,2021-05-17,110108.0,33592273.0
CAN,2021-05-18,76001.0,33668274.0
CAN,2021-05-19,85837.0,33754111.0
CAN,2021-05-20,109518.0,33863629.0
CAN,2021-05-21,115414.0,33979043.0
CAN,2021-05-22,104070.0,34083113.0
CAN,2021-05-23,73772.0,34156885.0
CAN,2021-05-24,61928.0,34218813.0
CAN,2021-05-25,96538.0,34315351.0
CAN,2021-05-26,56992.0,34372343.0
CAN,2021-05-27,77218.0,34449561.0
CAN,2021-05-28,100596.0,34550157.0
CAN,2021-05-29,100197.0,34650354.0
CAN,2021-05-30,66999.0,34717353.0
CAN,2021-05-31,72716.0,34790069.0
CAN,2021-06-01,72790.0,34862859.0
CAN,2021-06-02,65068.0,34927927.0
CAN,2021-06-03,89777.0,35017704.0
CAN,2021-06-04,86977.0,35104681.0
CAN,2021-06-05,58250.0,35162931.0
CAN,2021-06-06,8248.0,35171179.0
CAN,2021-06-07,146126.0,35317305.0
CAN,2021-06-08,47048.0,35364353.0
CAN,2021-06-09,58620.0,35422973.0
CAN,2021-06-10,81056.0,35504029.0
CAN,2021-06-11,77887.0,35581916.0
CAN,2021-06-12,57349.0,35639265.0
CAN,2021-06-13,8252.0,35647517.0
CAN,2021-06-14,137945.0,35785462.0
CAN,2021-06-15,45284.0,35830746.0
CAN,2021-06-16,59171.0,35889917.0
CAN,2021-06-17,84632.0,35974549.0
CAN,2021-06-18,78156.0,36052705.0
CAN,2021-06-19,52142.0,36104847.0
CAN,2021-06-20,6451.0,36111298.0
CAN,2021-06-21,132344.0,36243642.0
CAN,2021-06-22,43848.0,36287490.0
CAN,2021-06-23,57255.0,36344745.0
CAN,2021-06-24,70980.0,36415725.0
CAN,2021-06-25,68938.0,36484663.0
CAN,2021-06-26,42381.0,36527044.0
CAN,2021-06-27,6086.0,36533130.0
CAN,2021-06-28,110856.0,36643986.0
CAN,2021-06-29,61585.0,36705571.0
CAN,2021-06-30,62821.0,36768392.0
CAN,2021-07-01,66167.0,36834559.0
CAN,2021-07-02,63015.0,36897574.0
CAN,2021-07-03,44743.0,36942317.0
CAN,2021-07-04,4093.0,36946410.0
CAN,2021-07-05,97375.0,37043785.0
CAN,2021-07-06,42784.0,37086569.0
CAN,2021-07-07,62189.0,37148758.0
CAN,2021-07-08,66248.0,37215006.0
CAN,2021-07-09,64407.0,37279413.0
CAN,2021-07-10,48663.0,37328076.0
CAN,2021-07-11,4739.0,37332815.0
CAN,2021-07-12,121240.0,37454055.0
CAN,2021-07-13,110421.0,37564476.0
CAN,2021-07-14,49284.0,37613760.0
CAN,2021-07-15,65627.0,37679387.0
CAN,2021-07-16,68160.0,37747547.0
CAN,2021-07-17,46674.0,37794221.0
CAN,2021-07-18,4023.0,37798244.0
CAN,2021-07-19,109242.0,37907486.0
CAN,2021-07-20,40215.0,37947701.0
CAN,2021-07-21,46839.0,37994540.0
CAN,2021-07-22,60025.0,38054565.0
CAN,2021-07-23,56708.0,38111273.0
CAN,2021-07-24,36045.0,38147318.0
CAN,2021-07-25,4094.0,38151412.0
CAN,2021-07-26,115934.0,38267346.0
CAN,2021-07-27,38863.0,38306209.0
CAN,2021-07-28,44907.0,38351116.0
CAN,2021-07-29,58254.0,38409370.0
CAN,2021-07-30,57498.0,38466868.0
CAN,2021-07-31,62250.0,38529118.0
CAN,2021-08-01,48738.0,38577856.0
CAN,2021-08-02,39737.0,38617593.0
CAN,2021-08-03,34695.0,38652288.0
CAN,2021-08-04,61348.0,38713636.0
CAN,2021-08-05,54237.0,38767873.0
CAN,2021-08-06,68031.0,38835904.0
CAN,2021-08-07,52603.0,38888507.0
CAN,2021-08-08,4910.0,38893417.0
CAN,2021-08-09,131017.0,39024434.0
CAN,2021-08-10,45617.0,39070051.0
CAN,2021-08-11,55134.0,39125185.0
CAN,2021-08-12,73972.0,39199157.0
CAN,2021-08-13,72132.0,39271289.0
CAN,2021-08-14,54585.0,39325874.0
CAN,2021-08-15,4774.0,39330648.0
CAN,2021-08-16,122418.0,39453066.0
CAN,2021-08-17,66414.0,39519480.0
CAN,2021-08-18,57964.0,39577444.0
CAN,2021-08-19,76230.0,39653674.0
CAN,2021-08-20,77557.0,39731231.0
CAN,2021-08-21,79411.0,39810642.0
CAN,2021-08-22,64600.0,39875242.0
CAN,2021-08-23,57327.0,39932569.0
CAN,2021-08-24,72324.0,40004893.0
CAN,2021-08-25,62211.0,40067104.0
CAN,2021-08-26,83484.0,40150588.0
CAN,2021-08-27,84945.0,40235533.0
CAN,2021-08-28,89614.0,40325147.0
CAN,2021-08-29,80653.0,40405800.0
CAN,2021-08-30,70390.0,40476190.0
CAN,2021-08-31,63438.0,40539628.0
CAN,2021-09-01,66004.0,40605632.0
CAN,2021-09-02,87567.0,40693199.0
CAN,2021-09-03,88400.0,40781599.0
CAN,2021-09-04,88705.0,40870304.0
CAN,2021-09-05,79147.0,40949451.0
CAN,2021-09-06,73872.0,41023323.0
CAN,2021-09-07,61717.0,41085040.0
CAN,2021-09-08,66077.0,41151117.0
CAN,2021-09-09,77185.0,41228302.0
CAN,2021-09-10,96398.0,41324700.0
CAN,2021-09-11,97707.0,41422407.0
CAN,2021-09-12,90933.0,41513340.0
CAN,2021-09-13,80018.0,41593358.0
CAN,2021-09-14,75502.0,41668860.0
CAN,2021-09-15,83652.0,41752512.0
CAN,2021-09-16,108965.0,41861477.0
CAN,2021-09-17,112092.0,41973569.0
CAN,2021-09-18,114844.0,42088413.0
CAN,2021-09-19,102394.0,42190807.0
CAN,2021-09-20,96459.0,42287266.0
CAN,2021-09-21,83252.0,42370518.0
CAN,2021-09-22,90615.0,42461133.0
CAN,2021-09-23,116899.0,42578032.0
CAN,2021-09-24,126785.0,42704817.0
CAN,2021-09-25,120336.0,42825153.0
CAN,2021-09-26,96360.0,42921513.0
CAN,2021-09-27,84506.0,43006019.0
CAN,2021-09-28,118497.0,43124516.0
CAN,2021-09-29,90685.0,43215201.0
CAN,2021-09-30,117680.0,43332881.0
CAN,2021-10-01,123385.0,43456266.0
CAN,2021-10-02,120803.0,43577069.0
CAN,2021-10-03,99681.0,43676750.0
CAN,2021-10-04,98451.0,43775201.0
CAN,2021-10-05,82466.0,43857667.0
CAN,2021-10-06,87463.0,43945130.0
CAN,2021-10-07,122731.0,44067861.0
CAN,2021-10-08,118195.0,44186056.0
CAN,2021-10-09,120991.0,44307047.0
CAN,2021-10-10,104882.0,44411929.0
CAN,2021-10-11,90201.0,44502130.0
CAN,2021-10-12,69946.0,44572076.0
CAN,2021-10-13,69775.0,44641851.0
CAN,2021-10-14,83845.0,44725696.0
CAN,2021-10-15,110644.0,44836340.0
CAN,2021-10-16,114118.0,44950458.0
CAN,2021-10-17,102220.0,45052678.0
CAN,2021-10-18,87734.0,45140412.0
CAN,2021-10-19,72387.0,45212799.0
CAN,2021-10-20,78176.0,45290975.0
CAN,2021-10-21,103462.0,45394437.0
CAN,2021-10-22,101847.0,45496284.0
CAN,2021-10-23,93582.0,45589866.0
CAN,2021-10-24,87124.0,45676990.0
CAN,2021-10-25,77884.0,45754874.0
CAN,2021-10-26,64544.0,45819418.0
CAN,2021-10-27,64229.0,45883647.0
CAN,2021-10-28,111677.0,45995324.0
CAN,2021-10-29,96988.0,46092312.0
CAN,2021-10-30,92802.0,46185114.0
CAN,2021-10-31,72750.0,46257864.0
CAN,2021-11-01,66084.0,46323948.0
CAN,2021-11-02,83093.0,46407041.0
CAN,2021-11-03,71327.0,46478368.0
CAN,2021-11-04,102178.0,46580546.0
CAN,2021-11-05,99061.0,46679607.0
CAN,2021-11-06,98119.0,46777726.0
CAN,2021-11-07,90754.0,46868480.0
CAN,2021-11-08,81810.0,46950290.0
CAN,2021-11-09,72057.0,47022347.0
CAN,2021-11-10,73495.0,47095842.0
CAN,2021-11-11,104315.0,47200157.0
CAN,2021-11-12,95840.0,47295997.0
CAN,2021-11-13,89517.0,47385514.0
CAN,2021-11-14,80674.0,47466188.0
CAN,2021-11-15,74146.0,47540334.0
CAN,2021-11-16,68133.0,47608467.0
CAN,2021-11-17,70314.0,47678781.0
CAN,2021-11-18,111659.0,47790440.0
CAN,2021-11-19,99380.0,47889820.0
CAN,2021-11-20,94082.0,47983902.0
CAN,2021-11-21,84616.0,48068518.0
CAN,2021-11-22,80009.0,48148527.0
CAN,2021-11-23,66511.0,48215038.0
CAN,2021-11-24,74047.0,48289085.0
CAN,2021-11-25,99100.0,48388185.0
CAN,2021-11-26,97402.0,48485587.0
CAN,2021-11-27,97219.0,48582806.0
CAN,2021-11-28,84172.0,48666978.0
CAN,2021-11-29,73349.0,48740327.0
CAN,2021-11-30,66820.0,48807147.0
CAN,2021-12-01,88448.0,48895595.0
CAN,2021-12-02,105069.0,49000664.0
CAN,2021-12-03,99244.0,49099908.0
CAN,2021-12-04,139984.0,49239892.0
CAN,2021-12-05,92443.0,49332335.0
CAN,2021-12-06,83222.0,49415557.0
CAN,2021-12-07,102883.0,49518440.0
CAN,2021-12-08,82476.0,49600916.0
CAN,2021-12-09,110197.0,49711113.0
CAN,2021-12-10,117901.0,49829014.0
CAN,2021-12-11,117170.0,49946184.0
CAN,2021-12-12,105570.0,50051754.0
CAN,2021-12-13,96223.0,50147977.0
CAN,2021-12-14,115593.0,50263570.0
CAN,2021-12-15,100611.0,50364181.0
CAN,2021-12-16,128108.0,50492289.0
CAN,2021-12-17,143542.0,50635831.0
CAN,2021-12-18,145929.0,50781760.0
CAN,2021-12-19,141911.0,50923671.0
CAN,2021-12-20,139263.0,51062934.0
CAN,2021-12-21,137814.0,51200748.0
CAN,2021-12-22,134606.0,51335354.0
CAN,2021-12-23,150998.0,51486352.0
CAN,2021-12-24,178313.0,51664665.0
CAN,2021-12-25,181214.0,51845879.0
CAN,2021-12-26,176833.0,52022712.0
CAN,2021-12-27,136041.0,52158753.0
CAN,2021-12-28,118523.0,52277276.0
CAN,2021-12-29,130829.0,52408105.0
CAN,2021-12-30,152638.0,52560743.0
CAN,2021-12-31,101486.0,52662229.0
CAN,2022-01-01,96064.0,52758293.0
CAN,2022-01-02,15657.0,52773950.0
CAN,2022-01-03,14510.0,52788460.0
CAN,2022-01-04,601278.0,53389738.0
CAN,2022-01-05,137777.0,53527515.0
CAN,2022-01-06,145814.0,53673329.0
CAN,2022-01-07,152673.0,53826002.0
CAN,2022-01-08,100599.0,53926601.0
CAN,2022-01-09,17880.0,53944481.0
CAN,2022-01-10,345284.0,54289765.0
CAN,2022-01-11,115867.0,54405632.0
CAN,2022-01-12,167710.0,54573342.0
CAN,2022-01-13,148730.0,54722072.0
CAN,2022-01-14,143464.0,54865536.0
CAN,2022-01-15,90019.0,54955555.0
CAN,2022-01-16,10402.0,54965957.0
CAN,2022-01-17,268705.0,55234662.0
CAN,2022-01-18,161143.0,55395805.0
CAN,2022-01-19,96271.0,55492076.0
CAN,2022-01-20,110708.0,55602784.0
CAN,2022-01-21,107715.0,55710499.0
CAN,2022-01-22,59867.0,55770366.0
CAN,2022-01-23,11010.0,55781376.0
CAN,2022-01-24,211030.0,55992406.0
CAN,2022-01-25,70920.0,56063326.0
CAN,2022-01-26,75659.0,56138985.0
CAN,2022-01-27,98748.0,56237733.0
CAN,2022-01-28,87945.0,56325678.0
CAN,2022-01-29,57054.0,56382732.0
CAN,2022-01-30,7258.0,56389990.0
CAN,2022-01-31,197205.0,56587195.0
CAN,2022-02-01,58707.0,56645902.0
CAN,2022-02-02,64619.0,56710521.0
CAN,2022-02-03,84728.0,56795249.0
CAN,2022-02-04,81183.0,56876432.0
CAN,2022-02-05,46235.0,56922667.0
CAN,2022-02-06,8925.0,56931592.0
CAN,2022-02-07,157561.0,57089153.0
CAN,2022-02-08,48799.0,57137952.0
CAN,2022-02-09,57758.0,57195710.0
CAN,2022-02-10,74433.0,57270143.0
CAN,2022-02-11,41719.0,57311862.0
CAN,2022-02-12,39898.0,57351760.0
CAN,2022-02-13,5465.0,57357225.0
CAN,2022-02-14,162241.0,57519466.0
CAN,2022-02-15,39560.0,57559026.0
CAN,2022-02-16,68164.0,57627190.0
CAN,2022-02-17,59712.0,57686902.0
CAN,2022-02-18,58541.0,57745443.0
CAN,2022-02-19,25869.0,57771312.0
CAN,2022-02-20,3151.0,57774463.0
CAN,2022-02-21,57134.0,57831597.0
CAN,2022-02-22,89198.0,57920795.0
CAN,2022-02-23,60839.0,57981634.0
CAN,2022-02-24,50541.0,58032175.0
CAN,2022-02-25,56864.0,58089039.0
CAN,2022-02-26,38012.0,58127051.0
CAN,2022-02-27,3270.0,58130321.0
CAN,2022-02-28,108260.0,58238581.0
CAN,2022-03-01,37824.0,58276405.0
CAN,2022-03-02,43128.0,58319533.0
CAN,2022-03-03,35777.0,58355310.0
CAN,2022-03-04,59445.0,58414755.0
CAN,2022-03-05,29196.0,58443951.0
CAN,2022-03-06,2850.0,58446801.0
CAN,2022-03-07,92341.0,58539142.0
CAN,2022-03-08,38409.0,58577551.0
CAN,2022-03-09,36003.0,58613554.0
CAN,2022-03-10,41872.0,58655426.0
CAN,2022-03-11,50021.0,58705447.0
CAN,2022-03-12,24787.0,58730234.0
CAN,2022-03-13,4918.0,58735152.0
CAN,2022-03-14,69946.0,58805098.0
CAN,2022-03-15,40152.0,58845250.0
CAN,2022-03-16,30396.0,58875646.0
CAN,2022-03-17,49051.0,58924697.0
CAN,2022-03-18,43149.0,58967846.0
CAN,2022-03-19,28378.0,58996224.0
CAN,2022-03-20,2945.0,58999169.0
CAN,2022-03-21,76418.0,59075587.0
CAN,2022-03-22,27576.0,59103163.0
CAN,2022-03-23,39255.0,59142418.0
CAN,2022-03-24,39244.0,59181662.0
CAN,2022-03-25,43104.0,59224766.0
CAN,2022-03-26,24100.0,59248866.0
CAN,2022-03-27,3426.0,59252292.0
CAN,2022-03-28,90385.0,59342677.0
CAN,2022-03-29,34281.0,59376958.0
CAN,2022-03-30,38934.0,59415892.0
CAN,2022-03-31,48573.0,59464465.0
CAN,2022-04-01,50470.0,59514935.0
CAN,2022-04-02,28857.0,59543792.0
CAN,2022-04-03,4530.0,59548322.0
CAN,2022-04-04,93827.0,59642149.0
CAN,2022-04-05,98573.0,59740722.0
CAN,2022-04-06,47489.0,59788211.0
CAN,2022-04-07,51615.0,59839826.0
CAN,2022-04-08,60125.0,59899951.0
CAN,2022-04-09,33047.0,59932998.0
CAN,2022-04-10,5103.0,59938101.0
CAN,2022-04-11,109283.0,60047384.0
CAN,2022-04-12,35652.0,60083036.0
CAN,2022-04-13,66100.0,60149136.0
CAN,2022-04-14,58317.0,60207453.0
CAN,2022-04-15,36202.0,60243655.0
CAN,2022-04-16,7471.0,60251126.0
CAN,2022-04-17,6382.0,60257508.0
CAN,2022-04-18,4028.0,60261536.0
CAN,2022-04-19,180629.0,60442165.0
CAN,2022-04-20,42912.0,60485077.0
CAN,2022-04-21,51282.0,60536359.0
CAN,2022-04-22,52056.0,60588415.0
CAN,2022-04-23,32831.0,60621246.0
CAN,2022-04-24,4342.0,60625588.0
CAN,2022-04-25,87167.0,60712755.0
CAN,2022-04-26,65292.0,60778047.0
CAN,2022-04-27,41524.0,60819571.0
CAN,2022-04-28,51739.0,60871310.0
CAN,2022-04-29,44670.0,60915980.0
CAN,2022-04-30,24319.0,60940299.0
CAN,2022-05-01,3046.0,60943345.0
CAN,2022-05-02,77548.0,61020893.0
CAN,2022-05-03,63565.0,61084458.0
CAN,2022-05-04,22853.0,61107311.0
CAN,2022-05-05,54604.0,61161915.0
CAN,2022-05-06,38140.0,61200055.0
CAN,2022-05-07,23606.0,61223661.0
CAN,2022-05-08,3054.0,61226715.0
CAN,2022-05-09,80050.0,61306765.0
CAN,2022-05-10,29922.0,61336687.0
CAN,2022-05-11,54729.0,61391416.0
CAN,2022-05-12,45042.0,61436458.0
CAN,2022-05-13,38099.0,61474557.0
CAN,2022-05-14,20904.0,61495461.0
CAN,2022-05-15,2797.0,61498258.0
CAN,2022-05-16,40007.0,61538265.0
CAN,2022-05-17,70319.0,61608584.0
CAN,2022-05-18,33553.0,61642137.0
CAN,2022-05-19,36956.0,61679093.0
CAN,2022-05-20,34102.0,61713195.0
CAN,2022-05-21,21427.0,61734622.0
CAN,2022-05-22,2898.0,61737520.0
CAN,2022-05-23,2552.0,61740072.0
CAN,2022-05-24,59801.0,61799873.0
CAN,2022-05-25,35039.0,61834912.0
CAN,2022-05-26,28430.0,61863342.0
CAN,2022-05-27,47010.0,61910352.0
CAN,2022-05-28,19585.0,61929937.0
CAN,2022-05-29,2234.0,61932171.0
CAN,2022-05-30,56249.0,61988420.0
CAN,2022-05-31,20033.0,62008453.0
CAN,2022-06-01,24522.0,62032975.0
CAN,2022-06-02,28602.0,62061577.0
CAN,2022-06-03,32479.0,62094056.0
CAN,2022-06-04,5893.0,62099949.0
CAN,2022-06-05,2033.0,62101982.0
CAN,2022-06-06,75648.0,62177630.0
CPV,2020-05-09,117.0,
CPV,2020-05-10,72.0,
CPV,2020-05-11,,
CPV,2020-05-12,88.0,
CPV,2020-05-13,,
CPV,2020-05-14,81.0,
CPV,2020-05-15,101.0,
CPV,2020-05-16,,
CPV,2020-05-17,,
CPV,2020-05-18,103.0,
CPV,2020-05-19,184.0,
CPV,2020-05-20,152.0,
CPV,2020-05-21,117.0,
CPV,2020-05-22,85.0,
CPV,2020-05-23,,
CPV,2020-05-24,50.0,
CPV,2020-05-25,,
CPV,2020-05-26,,
CPV,2020-05-27,,
CPV,2020-05-28,231.0,
CPV,2020-05-29,,
CPV,2020-05-30,117.0,
CPV,2020-05-31,124.0,
CPV,2020-06-01,140.0,
CPV,2020-06-02,73.0,
CPV,2020-06-03,122.0,
CPV,2020-06-04,152.0,
CPV,2020-06-05,216.0,
CPV,2020-06-06,133.0,
CPV,2020-06-07,141.0,
CPV,2020-06-08,162.0,
CPV,2020-06-09,162.0,
CPV,2020-06-10,246.0,
CPV,2020-06-11,321.0,
CPV,2020-06-12,254.0,
CPV,2020-06-13,179.0,
CPV,2020-06-14,151.0,
CPV,2020-06-15,253.0,
CPV,2020-06-16,206.0,
CPV,2020-06-17,242.0,
CPV,2020-06-18,172.0,
CPV,2020-06-19,202.0,
CPV,2020-06-20,,
CPV,2020-06-21,320.0,
CPV,2020-06-22,253.0,
CPV,2020-06-23,269.0,
CPV,2020-06-24,199.0,
CPV,2020-06-25,185.0,
CPV,2020-06-26,286.0,
CPV,2020-06-27,398.0,
CPV,2020-06-28,,
CPV,2020-06-29,340.0,
CPV,2020-06-30,256.0,
CPV,2020-07-01,257.0,
CPV,2020-07-02,318.0,
CPV,2020-07-03,324.0,
CPV,2020-07-04,281.0,
CPV,2020-07-05,,
CPV,2020-07-06,254.0,
CPV,2020-07-07,245.0,
CPV,2020-07-08,172.0,
CPV,2020-07-09,201.0,
CPV,2020-07-10,294.0,
CPV,2020-07-11,635.0,
CPV,2020-07-12,355.0,
CPV,2020-07-13,616.0,
CPV,2020-07-14,701.0,
CPV,2020-07-15,543.0,
CPV,2020-07-16,315.0,
CPV,2020-07-17,699.0,
CPV,2020-07-18,395.0,
CPV,2020-07-19,208.0,
CPV,2020-07-20,372.0,
CPV,2020-07-21,381.0,
CPV,2020-07-22,301.0,
CPV,2020-07-23,359.0,
CPV,2020-07-24,336.0,
CPV,2020-07-25,328.0,
CPV,2020-07-26,186.0,
CPV,2020-07-27,298.0,
CPV,2020-07-28,361.0,
CPV,2020-07-29,263.0,
CPV,2020-07-30,265.0,
CPV,2020-07-31,416.0,
CPV,2020-08-01,469.0,
CPV,2020-08-02,220.0,
CPV,2020-08-03,430.0,
CPV,2020-08-04,298.0,
CPV,2020-08-05,336.0,
CPV,2020-08-06,311.0,
CPV,2020-08-07,519.0,
CPV,2020-08-08,216.0,
CPV,2020-08-09,167.0,
CPV,2020-08-10,,
CPV,2020-08-11,322.0,
CPV,2020-08-12,437.0,
CPV,2020-08-13,341.0,
CPV,2020-08-14,324.0,
CPV,2020-08-15,310.0,
CPV,2020-08-16,120.0,
CPV,2020-08-17,308.0,
CPV,2020-08-18,408.0,
CPV,2020-08-19,396.0,
CPV,2020-08-20,351.0,
CPV,2020-08-21,363.0,
CPV,2020-08-22,277.0,
CPV,2020-08-23,71.0,
CPV,2020-08-24,311.0,
CPV,2020-08-25,340.0,
CPV,2020-08-26,382.0,
CPV,2020-08-27,396.0,
CPV,2020-08-28,395.0,
CPV,2020-08-29,524.0,
CPV,2020-08-30,131.0,
CPV,2020-08-31,385.0,
CPV,2020-09-01,376.0,
CPV,2020-09-02,398.0,
CPV,2020-09-03,521.0,
CPV,2020-09-04,515.0,
CPV,2020-09-05,524.0,
CPV,2020-09-06,124.0,
CPV,2020-09-07,365.0,
CPV,2020-09-08,405.0,
CPV,2020-09-09,510.0,
CPV,2020-09-10,455.0,
CPV,2020-09-11,665.0,
CPV,2020-09-12,481.0,
CPV,2020-09-13,224.0,
CPV,2020-09-14,300.0,
CPV,2020-09-15,492.0,
